cityCode;cityName;cityNameNoAccents
2920809;Marcionílio Souza;Marcionilio Souza
2920908;Mascote;Mascote
2921005;Mata de São João;Mata de Sao Joao
2921054;Matina;Matina
2921104;Medeiros Neto;Medeiros Neto
2921203;Miguel Calmon;Miguel Calmon
2921302;Milagres;Milagres
2921401;Mirangaba;Mirangaba
2921450;Mirante;Mirante
2921500;Monte Santo;Monte Santo
2921609;Morpará;Morpara
2921708;Morro do Chapéu;Morro do Chapeu
2921807;Mortugaba;Mortugaba
2921906;Mucugê;Mucuge
2922003;Mucuri;Mucuri
2922052;Mulungu do Morro;Mulungu do Morro
2922102;Mundo Novo;Mundo Novo
2922201;Muniz Ferreira;Muniz Ferreira
2922250;Muquém do São Francisco;Muquem do Sao Francisco
2922300;Muritiba;Muritiba
2922409;Mutuípe;Mutuipe
2922508;Nazaré;Nazare
2922607;Nilo Peçanha;Nilo Pecanha
2922656;Nordestina;Nordestina
2922706;Nova Canaã;Nova Canaa
2922730;Nova Fátima;Nova Fatima
2922755;Nova Ibiá;Nova Ibia
2922805;Nova Itarana;Nova Itarana
2922854;Nova Redenção;Nova Redencao
2922904;Nova Soure;Nova Soure
2923001;Nova Viçosa;Nova Vicosa
2923035;Novo Horizonte;Novo Horizonte
2923050;Novo Triunfo;Novo Triunfo
2923100;Olindina;Olindina
2923209;Oliveira dos Brejinhos;Oliveira dos Brejinhos
2923308;Ouriçangas;Ouricangas
2923357;Ourolândia;Ourolandia
2923407;Palmas de Monte Alto;Palmas de Monte Alto
2923506;Palmeiras;Palmeiras
2923605;Paramirim;Paramirim
2923704;Paratinga;Paratinga
2923803;Paripiranga;Paripiranga
2923902;Pau Brasil;Pau Brasil
2924009;Paulo Afonso;Paulo Afonso
2924058;Pé de Serra;Pe de Serra
2924108;Pedrão;Pedrao
2924207;Pedro Alexandre;Pedro Alexandre
2924306;Piatã;Piata
2924405;Pilão Arcado;Pilao Arcado
2924504;Pindaí;Pindai
2924603;Pindobaçu;Pindobacu
2924652;Pintadas;Pintadas
2924678;Piraí do Norte;Pirai do Norte
2924702;Piripá;Piripa
2924801;Piritiba;Piritiba
2924900;Planaltino;Planaltino
2925006;Planalto;Planalto
2925105;Poções;Pocoes
2925204;Pojuca;Pojuca
2925253;Ponto Novo;Ponto Novo
2925303;Porto Seguro;Porto Seguro
2925402;Potiraguá;Potiragua
2925501;Prado;Prado
2925600;Presidente Dutra;Presidente Dutra
2925709;Presidente Jânio Quadros;Presidente Janio Quadros
2925758;Presidente Tancredo Neves;Presidente Tancredo Neves
2925808;Queimadas;Queimadas
2925907;Quijingue;Quijingue
2925931;Quixabeira;Quixabeira
2925956;Rafael Jambeiro;Rafael Jambeiro
2926004;Remanso;Remanso
2926103;Retirolândia;Retirolandia
2926202;Riachão das Neves;Riachao das Neves
2926301;Riachão do Jacuípe;Riachao do Jacuipe
2926400;Riacho de Santana;Riacho de Santana
2926509;Ribeira do Amparo;Ribeira do Amparo
2926608;Ribeira do Pombal;Ribeira do Pombal
2926657;Ribeirão do Largo;Ribeirao do Largo
2926707;Rio de Contas;Rio de Contas
2926806;Rio do Antônio;Rio do Antonio
2926905;Rio do Pires;Rio do Pires
2927002;Rio Real;Rio Real
2927101;Rodelas;Rodelas
2927200;Ruy Barbosa;Ruy Barbosa
2927309;Salinas da Margarida;Salinas da Margarida
2927408;Salvador;Salvador
2927507;Santa Bárbara;Santa Barbara
2927606;Santa Brígida;Santa Brigida
2927705;Santa Cruz Cabrália;Santa Cruz Cabralia
2927804;Santa Cruz da Vitória;Santa Cruz da Vitoria
2927903;Santa Inês;Santa Ines
2928059;Santa Luzia;Santa Luzia
2928109;Santa Maria da Vitória;Santa Maria da Vitoria
2928406;Santa Rita de Cássia;Santa Rita de Cassia
2928505;Santa Terezinha;Santa Terezinha
2928000;Santaluz;Santaluz
2928208;Santana;Santana
2928307;Santanópolis;Santanopolis
2928604;Santo Amaro;Santo Amaro
2928703;Santo Antônio de Jesus;Santo Antonio de Jesus
2928802;Santo Estêvão;Santo Estevao
2928901;São Desidério;Sao Desiderio
2928950;São Domingos;Sao Domingos
2929107;São Felipe;Sao Felipe
2929008;São Félix;Sao Felix
2929057;São Félix do Coribe;Sao Felix do Coribe
2929206;São Francisco do Conde;Sao Francisco do Conde
2929255;São Gabriel;Sao Gabriel
2929305;São Gonçalo dos Campos;Sao Goncalo dos Campos
2929354;São José da Vitória;Sao Jose da Vitoria
2929370;São José do Jacuípe;Sao Jose do Jacuipe
2929404;São Miguel das Matas;Sao Miguel das Matas
2929503;São Sebastião do Passé;Sao Sebastiao do Passe
2929602;Sapeaçu;Sapeacu
2929701;Sátiro Dias;Satiro Dias
2929750;Saubara;Saubara
2929800;Saúde;Saude
2929909;Seabra;Seabra
2930006;Sebastião Laranjeiras;Sebastiao Laranjeiras
2930105;Senhor do Bonfim;Senhor do Bonfim
2930204;Sento Sé;Sento Se
2930154;Serra do Ramalho;Serra do Ramalho
2930303;Serra Dourada;Serra Dourada
2930402;Serra Preta;Serra Preta
2930501;Serrinha;Serrinha
2930600;Serrolândia;Serrolandia
2930709;Simões Filho;Simoes Filho
2930758;Sítio do Mato;Sitio do Mato
2930766;Sítio do Quinto;Sitio do Quinto
2930774;Sobradinho;Sobradinho
2930808;Souto Soares;Souto Soares
2930907;Tabocas do Brejo Velho;Tabocas do Brejo Velho
2931004;Tanhaçu;Tanhacu
2931053;Tanque Novo;Tanque Novo
2931103;Tanquinho;Tanquinho
2931202;Taperoá;Taperoa
2931301;Tapiramutá;Tapiramuta
2931350;Teixeira de Freitas;Teixeira de Freitas
2931400;Teodoro Sampaio;Teodoro Sampaio
2931509;Teofilândia;Teofilandia
2931608;Teolândia;Teolandia
2931707;Terra Nova;Terra Nova
2931806;Tremedal;Tremedal
2931905;Tucano;Tucano
2932002;Uauá;Uaua
2932101;Ubaíra;Ubaira
2932200;Ubaitaba;Ubaitaba
2932309;Ubatã;Ubata
2932408;Uibaí;Uibai
2932457;Umburanas;Umburanas
2932507;Una;Una
2932606;Urandi;Urandi
2932705;Uruçuca;Urucuca
2932804;Utinga;Utinga
2932903;Valença;Valenca
2933000;Valente;Valente
2933059;Várzea da Roça;Varzea da Roca
2933109;Várzea do Poço;Varzea do Poco
2933158;Várzea Nova;Varzea Nova
2933174;Varzedo;Varzedo
2933208;Vera Cruz;Vera Cruz
2933257;Vereda;Vereda
2933307;Vitória da Conquista;Vitoria da Conquista
2933406;Wagner;Wagner
2933455;Wanderley;Wanderley
2933505;Wenceslau Guimarães;Wenceslau Guimaraes
2933604;Xique-Xique;Xique-Xique
3100104;Abadia dos Dourados;Abadia dos Dourados
3100203;Abaeté;Abaete
3100302;Abre Campo;Abre Campo
3100401;Acaiaca;Acaiaca
3100500;Açucena;Acucena
3100609;Água Boa;Agua Boa
3100708;Água Comprida;Agua Comprida
3100807;Aguanil;Aguanil
3100906;Águas Formosas;Aguas Formosas
3101003;Águas Vermelhas;Aguas Vermelhas
3101102;Aimorés;Aimores
3101201;Aiuruoca;Aiuruoca
3101300;Alagoa;Alagoa
3101409;Albertina;Albertina
3101508;Além Paraíba;Alem Paraiba
3101607;Alfenas;Alfenas
3101631;Alfredo Vasconcelos;Alfredo Vasconcelos
3101706;Almenara;Almenara
3101805;Alpercata;Alpercata
3101904;Alpinópolis;Alpinopolis
3102001;Alterosa;Alterosa
3102050;Alto Caparaó;Alto Caparao
3153509;Alto Jequitibá;Alto Jequitiba
3102100;Alto Rio Doce;Alto Rio Doce
3102209;Alvarenga;Alvarenga
3102308;Alvinópolis;Alvinopolis
3102407;Alvorada de Minas;Alvorada de Minas
3102506;Amparo do Serra;Amparo do Serra
3102605;Andradas;Andradas
3102803;Andrelândia;Andrelandia
3102852;Angelândia;Angelandia
3102902;Antônio Carlos;Antonio Carlos
3103009;Antônio Dias;Antonio Dias
3103108;Antônio Prado de Minas;Antonio Prado de Minas
3103207;Araçaí;Aracai
3103306;Aracitaba;Aracitaba
3103405;Araçuaí;Aracuai
3103504;Araguari;Araguari
3103603;Arantina;Arantina
3103702;Araponga;Araponga
3103751;Araporã;Arapora
3103801;Arapuá;Arapua
3103900;Araújos;Araujos
3104007;Araxá;Araxa
3104106;Arceburgo;Arceburgo
3104205;Arcos;Arcos
3104304;Areado;Areado
3104403;Argirita;Argirita
3104452;Aricanduva;Aricanduva
3104502;Arinos;Arinos
3104601;Astolfo Dutra;Astolfo Dutra
3104700;Ataléia;Ataleia
3104809;Augusto de Lima;Augusto de Lima
3104908;Baependi;Baependi
3105004;Baldim;Baldim
3105103;Bambuí;Bambui
3105202;Bandeira;Bandeira
3105301;Bandeira do Sul;Bandeira do Sul
3105400;Barão de Cocais;Barao de Cocais
3105509;Barão de Monte Alto;Barao de Monte Alto
3105608;Barbacena;Barbacena
3105707;Barra Longa;Barra Longa
3105905;Barroso;Barroso
3106002;Bela Vista de Minas;Bela Vista de Minas
3106101;Belmiro Braga;Belmiro Braga
3106200;Belo Horizonte;Belo Horizonte
3106309;Belo Oriente;Belo Oriente
3106408;Belo Vale;Belo Vale
3106507;Berilo;Berilo
3106655;Berizal;Berizal
3106606;Bertópolis;Bertopolis
3106705;Betim;Betim
3106804;Bias Fortes;Bias Fortes
3106903;Bicas;Bicas
3107000;Biquinhas;Biquinhas
3107109;Boa Esperança;Boa Esperanca
3107208;Bocaina de Minas;Bocaina de Minas
3107307;Bocaiúva;Bocaiuva
3107406;Bom Despacho;Bom Despacho
3107505;Bom Jardim de Minas;Bom Jardim de Minas
3107604;Bom Jesus da Penha;Bom Jesus da Penha
3107703;Bom Jesus do Amparo;Bom Jesus do Amparo
3107802;Bom Jesus do Galho;Bom Jesus do Galho
3107901;Bom Repouso;Bom Repouso
3108008;Bom Sucesso;Bom Sucesso
3108107;Bonfim;Bonfim
3108206;Bonfinópolis de Minas;Bonfinopolis de Minas
3108255;Bonito de Minas;Bonito de Minas
3108305;Borda da Mata;Borda da Mata
3108404;Botelhos;Botelhos
3108503;Botumirim;Botumirim
3108701;Brás Pires;Bras Pires
3108552;Brasilândia de Minas;Brasilandia de Minas
3108602;Brasília de Minas;Brasilia de Minas
3108800;Braúnas;Braunas
3108909;Brazópolis;Brazopolis
3109006;Brumadinho;Brumadinho
3109105;Bueno Brandão;Bueno Brandao
3109204;Buenópolis;Buenopolis
3109253;Bugre;Bugre
3109303;Buritis;Buritis
3109402;Buritizeiro;Buritizeiro
3109451;Cabeceira Grande;Cabeceira Grande
3109501;Cabo Verde;Cabo Verde
3109600;Cachoeira da Prata;Cachoeira da Prata
3109709;Cachoeira de Minas;Cachoeira de Minas
3102704;Cachoeira de Pajeú;Cachoeira de Pajeu
3109808;Cachoeira Dourada;Cachoeira Dourada
3109907;Caetanópolis;Caetanopolis
3110004;Caeté;Caete
3110103;Caiana;Caiana
3110202;Cajuri;Cajuri
3110301;Caldas;Caldas
3110400;Camacho;Camacho
3110509;Camanducaia;Camanducaia
3110608;Cambuí;Cambui
3110707;Cambuquira;Cambuquira
3110806;Campanário;Campanario
3110905;Campanha;Campanha
3111002;Campestre;Campestre
3111101;Campina Verde;Campina Verde
3111150;Campo Azul;Campo Azul
3111200;Campo Belo;Campo Belo
3111309;Campo do Meio;Campo do Meio
3111408;Campo Florido;Campo Florido
3111507;Campos Altos;Campos Altos
3111606;Campos Gerais;Campos Gerais
3111903;Cana Verde;Cana Verde
3111705;Canaã;Canaa
3111804;Canápolis;Canapolis
3112000;Candeias;Candeias
3112059;Cantagalo;Cantagalo
3112109;Caparaó;Caparao
3112208;Capela Nova;Capela Nova
3112307;Capelinha;Capelinha
3112406;Capetinga;Capetinga
3112505;Capim Branco;Capim Branco
3112604;Capinópolis;Capinopolis
3112653;Capitão Andrade;Capitao Andrade
3112703;Capitão Enéas;Capitao Eneas
3112802;Capitólio;Capitolio
3112901;Caputira;Caputira
3113008;Caraí;Carai
3113107;Caranaíba;Caranaiba
3113206;Carandaí;Carandai
3113305;Carangola;Carangola
3113404;Caratinga;Caratinga
3113503;Carbonita;Carbonita
3113602;Careaçu;Careacu
3113701;Carlos Chagas;Carlos Chagas
3113800;Carmésia;Carmesia
3113909;Carmo da Cachoeira;Carmo da Cachoeira
3114006;Carmo da Mata;Carmo da Mata
3114105;Carmo de Minas;Carmo de Minas
3114204;Carmo do Cajuru;Carmo do Cajuru
3114303;Carmo do Paranaíba;Carmo do Paranaiba
3114402;Carmo do Rio Claro;Carmo do Rio Claro
3114501;Carmópolis de Minas;Carmopolis de Minas
3114550;Carneirinho;Carneirinho
3114600;Carrancas;Carrancas
3114709;Carvalhópolis;Carvalhopolis
3114808;Carvalhos;Carvalhos
3114907;Casa Grande;Casa Grande
3115003;Cascalho Rico;Cascalho Rico
3115102;Cássia;Cassia
3115300;Cataguases;Cataguases
3115359;Catas Altas;Catas Altas
3115409;Catas Altas da Noruega;Catas Altas da Noruega
3115458;Catuji;Catuji
3115474;Catuti;Catuti
3115508;Caxambu;Caxambu
3115607;Cedro do Abaeté;Cedro do Abaete
3115706;Central de Minas;Central de Minas
3115805;Centralina;Centralina
3115904;Chácara;Chacara
3116001;Chalé;Chale
3116100;Chapada do Norte;Chapada do Norte
3116159;Chapada Gaúcha;Chapada Gaucha
3116209;Chiador;Chiador
3116308;Cipotânea;Cipotanea
3116407;Claraval;Claraval
3116506;Claro dos Poções;Claro dos Pocoes
3116605;Cláudio;Claudio
3116704;Coimbra;Coimbra
3116803;Coluna;Coluna
3116902;Comendador Gomes;Comendador Gomes
3117009;Comercinho;Comercinho
3117108;Conceição da Aparecida;Conceicao da Aparecida
3115201;Conceição da Barra de Minas;Conceicao da Barra de Minas
3117306;Conceição das Alagoas;Conceicao das Alagoas
3117207;Conceição das Pedras;Conceicao das Pedras
3117405;Conceição de Ipanema;Conceicao de Ipanema
3117504;Conceição do Mato Dentro;Conceicao do Mato Dentro
3117603;Conceição do Pará;Conceicao do Para
3117702;Conceição do Rio Verde;Conceicao do Rio Verde
3117801;Conceição dos Ouros;Conceicao dos Ouros
3117836;Cônego Marinho;Conego Marinho
3117876;Confins;Confins
3117900;Congonhal;Congonhal
3118007;Congonhas;Congonhas
3118106;Congonhas do Norte;Congonhas do Norte
3118205;Conquista;Conquista
3118304;Conselheiro Lafaiete;Conselheiro Lafaiete
3118403;Conselheiro Pena;Conselheiro Pena
3118502;Consolação;Consolacao
3118601;Contagem;Contagem
3118700;Coqueiral;Coqueiral
3118809;Coração de Jesus;Coracao de Jesus
3118908;Cordisburgo;Cordisburgo
3119005;Cordislândia;Cordislandia
3119104;Corinto;Corinto
3119203;Coroaci;Coroaci
3119302;Coromandel;Coromandel
3119401;Coronel Fabriciano;Coronel Fabriciano
3119500;Coronel Murta;Coronel Murta
3119609;Coronel Pacheco;Coronel Pacheco
3119708;Coronel Xavier Chaves;Coronel Xavier Chaves
3119807;Córrego Danta;Corrego Danta
3119906;Córrego do Bom Jesus;Corrego do Bom Jesus
3119955;Córrego Fundo;Corrego Fundo
3120003;Córrego Novo;Corrego Novo
3120102;Couto de Magalhães de Minas;Couto de Magalhaes de Minas
3120151;Crisólita;Crisolita
3120201;Cristais;Cristais
3120300;Cristália;Cristalia
3120409;Cristiano Otoni;Cristiano Otoni
3120508;Cristina;Cristina
3120607;Crucilândia;Crucilandia
3120706;Cruzeiro da Fortaleza;Cruzeiro da Fortaleza
3120805;Cruzília;Cruzilia
3120839;Cuparaque;Cuparaque
3120870;Curral de Dentro;Curral de Dentro
3120904;Curvelo;Curvelo
3121001;Datas;Datas
3121100;Delfim Moreira;Delfim Moreira
3121209;Delfinópolis;Delfinopolis
3121258;Delta;Delta
3121308;Descoberto;Descoberto
3121407;Desterro de Entre Rios;Desterro de Entre Rios
3121506;Desterro do Melo;Desterro do Melo
3121605;Diamantina;Diamantina
3121704;Diogo de Vasconcelos;Diogo de Vasconcelos
3121803;Dionísio;Dionisio
3121902;Divinésia;Divinesia
3122009;Divino;Divino
3122108;Divino das Laranjeiras;Divino das Laranjeiras
3122207;Divinolândia de Minas;Divinolandia de Minas
3122306;Divinópolis;Divinopolis
3122355;Divisa Alegre;Divisa Alegre
3122405;Divisa Nova;Divisa Nova
3122454;Divisópolis;Divisopolis
3122470;Dom Bosco;Dom Bosco
3122504;Dom Cavati;Dom Cavati
3122603;Dom Joaquim;Dom Joaquim
3122702;Dom Silvério;Dom Silverio
3122801;Dom Viçoso;Dom Vicoso
3122900;Dona Eusébia;Dona Eusebia
3123007;Dores de Campos;Dores de Campos
3123106;Dores de Guanhães;Dores de Guanhaes
3123205;Dores do Indaiá;Dores do Indaia
3123304;Dores do Turvo;Dores do Turvo
3123403;Doresópolis;Doresopolis
3123502;Douradoquara;Douradoquara
3123528;Durandé;Durande
3123601;Elói Mendes;Eloi Mendes
3123700;Engenheiro Caldas;Engenheiro Caldas
3123809;Engenheiro Navarro;Engenheiro Navarro
3123858;Entre Folhas;Entre Folhas
3123908;Entre Rios de Minas;Entre Rios de Minas
3124005;Ervália;Ervalia
3124104;Esmeraldas;Esmeraldas
3124203;Espera Feliz;Espera Feliz
3124302;Espinosa;Espinosa
3124401;Espírito Santo do Dourado;Espirito Santo do Dourado
3124500;Estiva;Estiva
3124609;Estrela Dalva;Estrela Dalva
3124708;Estrela do Indaiá;Estrela do Indaia
3124807;Estrela do Sul;Estrela do Sul
3124906;Eugenópolis;Eugenopolis
3125002;Ewbank da Câmara;Ewbank da Camara
3125101;Extrema;Extrema
3125200;Fama;Fama
3125309;Faria Lemos;Faria Lemos
3125408;Felício dos Santos;Felicio dos Santos
3125606;Felisburgo;Felisburgo
3125705;Felixlândia;Felixlandia
3125804;Fernandes Tourinho;Fernandes Tourinho
3125903;Ferros;Ferros
3125952;Fervedouro;Fervedouro
3126000;Florestal;Florestal
3126109;Formiga;Formiga
3126208;Formoso;Formoso
3126307;Fortaleza de Minas;Fortaleza de Minas
3126406;Fortuna de Minas;Fortuna de Minas
3126505;Francisco Badaró;Francisco Badaro
3126604;Francisco Dumont;Francisco Dumont
3126703;Francisco Sá;Francisco Sa
3126752;Franciscópolis;Franciscopolis
3126802;Frei Gaspar;Frei Gaspar
3126901;Frei Inocêncio;Frei Inocencio
3126950;Frei Lagonegro;Frei Lagonegro
3127008;Fronteira;Fronteira
3127057;Fronteira dos Vales;Fronteira dos Vales
3127073;Fruta de Leite;Fruta de Leite
3127107;Frutal;Frutal
3127206;Funilândia;Funilandia
3127305;Galiléia;Galileia
3127339;Gameleiras;Gameleiras
3127354;Glaucilândia;Glaucilandia
3127370;Goiabeira;Goiabeira
3127388;Goianá;Goiana
3127404;Gonçalves;Goncalves
3127503;Gonzaga;Gonzaga
3127602;Gouveia;Gouveia
3127701;Governador Valadares;Governador Valadares
3127800;Grão Mogol;Grao Mogol
3127909;Grupiara;Grupiara
3128006;Guanhães;Guanhaes
3128105;Guapé;Guape
3128204;Guaraciaba;Guaraciaba
3128253;Guaraciama;Guaraciama
3128303;Guaranésia;Guaranesia
3128402;Guarani;Guarani
3128501;Guarará;Guarara
3128600;Guarda-Mor;Guarda-Mor
3128709;Guaxupé;Guaxupe
3128808;Guidoval;Guidoval
3128907;Guimarânia;Guimarania
3129004;Guiricema;Guiricema
3129103;Gurinhatã;Gurinhata
3129202;Heliodora;Heliodora
3129301;Iapu;Iapu
3129400;Ibertioga;Ibertioga
3129509;Ibiá;Ibia
3129608;Ibiaí;Ibiai
3129657;Ibiracatu;Ibiracatu
3129707;Ibiraci;Ibiraci
3129806;Ibirité;Ibirite
3129905;Ibitiúra de Minas;Ibitiura de Minas
3130002;Ibituruna;Ibituruna
3130051;Icaraí de Minas;Icarai de Minas
3130101;Igarapé;Igarape
3130200;Igaratinga;Igaratinga
3130309;Iguatama;Iguatama
3130408;Ijaci;Ijaci
3130507;Ilicínea;Ilicinea
3130556;Imbé de Minas;Imbe de Minas
3130606;Inconfidentes;Inconfidentes
3130655;Indaiabira;Indaiabira
3130705;Indianópolis;Indianopolis
3130804;Ingaí;Ingai
3130903;Inhapim;Inhapim
3131000;Inhaúma;Inhauma
3131109;Inimutaba;Inimutaba
3131158;Ipaba;Ipaba
3131208;Ipanema;Ipanema
3131307;Ipatinga;Ipatinga
3131406;Ipiaçu;Ipiacu
3131505;Ipuiúna;Ipuiuna
3131604;Iraí de Minas;Irai de Minas
3131703;Itabira;Itabira
3131802;Itabirinha;Itabirinha
3131901;Itabirito;Itabirito
3132008;Itacambira;Itacambira
3132107;Itacarambi;Itacarambi
3132206;Itaguara;Itaguara
3132305;Itaipé;Itaipe
3132404;Itajubá;Itajuba
3132503;Itamarandiba;Itamarandiba
3132602;Itamarati de Minas;Itamarati de Minas
3132701;Itambacuri;Itambacuri
3132800;Itambé do Mato Dentro;Itambe do Mato Dentro
3132909;Itamogi;Itamogi
3133006;Itamonte;Itamonte
3133105;Itanhandu;Itanhandu
3133204;Itanhomi;Itanhomi
3133303;Itaobim;Itaobim
3133402;Itapagipe;Itapagipe
3133501;Itapecerica;Itapecerica
3133600;Itapeva;Itapeva
3133709;Itatiaiuçu;Itatiaiucu
3133758;Itaú de Minas;Itau de Minas
3133808;Itaúna;Itauna
3133907;Itaverava;Itaverava
3134004;Itinga;Itinga
3134103;Itueta;Itueta
3134202;Ituiutaba;Ituiutaba
3134301;Itumirim;Itumirim
3134400;Iturama;Iturama
3134509;Itutinga;Itutinga
3134608;Jaboticatubas;Jaboticatubas
3134707;Jacinto;Jacinto
3134806;Jacuí;Jacui
3134905;Jacutinga;Jacutinga
3135001;Jaguaraçu;Jaguaracu
3135050;Jaíba;Jaiba
3135076;Jampruca;Jampruca
3135100;Janaúba;Janauba
3135209;Januária;Januaria
3135308;Japaraíba;Japaraiba
3135357;Japonvar;Japonvar
3135407;Jeceaba;Jeceaba
3135456;Jenipapo de Minas;Jenipapo de Minas
3135506;Jequeri;Jequeri
3135605;Jequitaí;Jequitai
3135704;Jequitibá;Jequitiba
3135803;Jequitinhonha;Jequitinhonha
3135902;Jesuânia;Jesuania
3136009;Joaíma;Joaima
3136108;Joanésia;Joanesia
3136207;João Monlevade;Joao Monlevade
3136306;João Pinheiro;Joao Pinheiro
3136405;Joaquim Felício;Joaquim Felicio
3136504;Jordânia;Jordania
3136520;José Gonçalves de Minas;Jose Goncalves de Minas
3136553;José Raydan;Jose Raydan
3136579;Josenópolis;Josenopolis
3136652;Juatuba;Juatuba
3136702;Juiz de Fora;Juiz de Fora
3136801;Juramento;Juramento
3136900;Juruaia;Juruaia
3136959;Juvenília;Juvenilia
3137007;Ladainha;Ladainha
3137106;Lagamar;Lagamar
3137205;Lagoa da Prata;Lagoa da Prata
3137304;Lagoa dos Patos;Lagoa dos Patos
3137403;Lagoa Dourada;Lagoa Dourada
3137502;Lagoa Formosa;Lagoa Formosa
3137536;Lagoa Grande;Lagoa Grande
3137601;Lagoa Santa;Lagoa Santa
3137700;Lajinha;Lajinha
3137809;Lambari;Lambari
3137908;Lamim;Lamim
3138005;Laranjal;Laranjal
3138104;Lassance;Lassance
3138203;Lavras;Lavras
3138302;Leandro Ferreira;Leandro Ferreira
3138351;Leme do Prado;Leme do Prado
3138401;Leopoldina;Leopoldina
3138500;Liberdade;Liberdade
3138609;Lima Duarte;Lima Duarte
3138625;Limeira do Oeste;Limeira do Oeste
3138658;Lontra;Lontra
3138674;Luisburgo;Luisburgo
3138682;Luislândia;Luislandia
3138708;Luminárias;Luminarias
3138807;Luz;Luz
3138906;Machacalis;Machacalis
3139003;Machado;Machado
3139102;Madre de Deus de Minas;Madre de Deus de Minas
3139201;Malacacheta;Malacacheta
3139250;Mamonas;Mamonas
3139300;Manga;Manga
3139409;Manhuaçu;Manhuacu
3139508;Manhumirim;Manhumirim
3139607;Mantena;Mantena
3139805;Mar de Espanha;Mar de Espanha
3139706;Maravilhas;Maravilhas
3139904;Maria da Fé;Maria da Fe
3140001;Mariana;Mariana
3140100;Marilac;Marilac
3140159;Mário Campos;Mario Campos
3140209;Maripá de Minas;Maripa de Minas
3140308;Marliéria;Marlieria
3140407;Marmelópolis;Marmelopolis
3140506;Martinho Campos;Martinho Campos
3140530;Martins Soares;Martins Soares
3140555;Mata Verde;Mata Verde
3140605;Materlândia;Materlandia
3140704;Mateus Leme;Mateus Leme
3171501;Mathias Lobato;Mathias Lobato
3140803;Matias Barbosa;Matias Barbosa
3140852;Matias Cardoso;Matias Cardoso
3140902;Matipó;Matipo
3141009;Mato Verde;Mato Verde
3141108;Matozinhos;Matozinhos
3141207;Matutina;Matutina
3141306;Medeiros;Medeiros
3141405;Medina;Medina
3141504;Mendes Pimentel;Mendes Pimentel
3141603;Mercês;Merces
3141702;Mesquita;Mesquita
3141801;Minas Novas;Minas Novas
3141900;Minduri;Minduri
3142007;Mirabela;Mirabela
3142106;Miradouro;Miradouro
3142205;Miraí;Mirai
3142254;Miravânia;Miravania
3142304;Moeda;Moeda
